I think you need to use the water out_of there first and then you may use some more,pro:sub v pro:per v inf v det:art n prep adv adv coord adv:tem pro:per mod v qn pro:indef
you were standing and he took the picture,pro:per aux part coord pro:sub v det:art n
oh that's an electric shaver,co pro:dem det:art n n
I don't know,pro:sub mod v
the pencil came apart because its small but a tree is big,det:art n v adv conj det:poss adj conj det:art n cop adj
I don't know,pro:sub mod v
I don't think he wants it on Adam,pro:sub mod v pro:sub v pro:per prep n:prop
here's one,pro:exist pro:indef
if you do it faster you can see it change colors,conj pro:per v pro:per adj pro:per mod v pro:per n n
oh this is a special one,co pro:dem cop det:art n pro:indef
that'd be a nice one to show Ursula,pro:rel cop det:art adj pro:indef prep n n:prop
that's an electric shaver,pro:dem det:art n n
I got it started Adam,pro:sub v pro:per v n:prop
look in the drawer where you keep your shirt,v prep det:art n pro:rel pro:per v det:poss n
but it's already black,conj pro:per adv adj
yes,co
yes I think so,co pro:sub v co
this is the one about Italy,pro:dem cop det:art pro:indef prep n:prop
it was an animal,pro:per cop det:art n
that's for decoration,pro:dem prep n
we went to the Boston Common,pro:sub v prep det:art n:prop n:prop
that's you on your birthday,pro:dem pro:per prep det:poss
that's right,pro:dem n
no I don't think so,co pro:sub mod v co
go back Rinny,v adv n:prop
alright,co
that's black,pro:dem adj
let Paul play with this while you play with something else,v n:prop n prep pro:dem n pro:per v prep pro:indef post
well I don't hear anything,co pro:sub mod v pro:indef
one at a time,det:num prep det:art n
Adam you look like you're breaking out with something,n:prop pro:per v conj pro:per part adv prep pro:indef
you need it to fly the plane,pro:per v pro:per inf v det:art n
oh that's Paul when he came home from the hospital,co pro:dem n:prop conj pro:sub v n prep det:art n
mhm,co
it's already black,pro:per adv adj
show it to Ursula,v pro:per prep n:prop
on your forehead,prep det:poss n
it's like a foot rest,pro:per conj det:art n n
now fold the other one back,adv v det:art qn pro:indef n
across your nose,prep det:poss n
that's right,pro:dem n
you can make all sorts of things with these,pro:per mod v qn n prep n prep pro:dem
see he stands up by himself,v pro:sub v adv prep pro:refl
you just saw this one,pro:per adv v pro:dem pro:indef
it must have come from another one,pro:per mod v v prep qn pro:indef
he doesn't seem to be very concerned,pro:sub mod cop inf cop adv part
xxx,
this is the one about Arizona,pro:dem cop det:art pro:indef prep n:prop
you can bend it in any direction,pro:per mod v pro:per prep qn n
you can't do them all at once Adam,pro:per mod v pro:obj adv prep adv n:prop
let Ursula look at you,v n:prop v prep pro:per
yes one at a time,co det:num prep det:art n
Paul woke up last night and was just playing in his bed,n:prop v adv adj n coord cop adv part prep det:poss n
he tries to ate this,pro:sub v prep v pro:dem
no I don't think he did,co pro:sub mod v pro:sub v
Rinny,n:prop
doll's houses,n n
well let's see,co v v
then you couldn't see anything,adv:tem pro:per mod v pro:indef
school bus,n n
I guess not,pro:sub n neg
I don't know,pro:sub mod v
that's your grandmother when she came to stay with you last year,pro:dem det:poss n conj pro:sub v inf cop prep pro:per adv n
you can take this whole page off,pro:per mod v pro:dem adj n adv
this is about Israel,pro:dem cop prep n:prop
okay,co
yes dear,co co
yes,co
put it on a,v pro:per adv n:let
yes night_night baby,co co n
oh yes,co co
go let Ursula look at it,v part n:prop v prep pro:per
we have a Cub_Scout named Israel,pro:sub v det:art n:prop v n:prop
this goes on the bus,pro:dem v prep det:art n
just push this down,adv n det:dem adv
you tell her to look right there,pro:per v pro:obj inf v adv adv
but you just painted it,conj pro:per adv v pro:per
yyy,
box,n
this the country,pro:dem det:art n
you can't wash paint until it dries,pro:per mod v n prep pro:per v
it's about the little country that we call the state of Israel,pro:per adv det:art adj n pro:rel pro:sub v det:art n prep n:prop
you went out at nursery school,pro:per v adv prep n n
night_night baby,co n
bring it over here and put it on the floor and punch it out,v pro:per adv adv coord v pro:per prep det:art n coord v pro:per adv
please don't,co mod
no because you've taken the paint off,co conj pro:per part det:art n adv
that was an accident,pro:dem cop det:art n
night_night policeman,co
I'm no clown,pro:sub qn n
look what's happening,v pro:int part
honey,co
I like to eat my pie not have it thrown in my face,pro:sub v inf v det:poss n neg v pro:per part prep det:poss n
the paint's all on your hands,det:art n adv prep det:poss n
oh yes,co co
just what's on the paper is changing color,adv pro:int prep det:art n aux part n
yes you can,co pro:per mod
I should hope not,pro:sub mod v neg
no don't chase him Diandra he was playing with that,co mod v pro:obj n:prop pro:sub aux part prep pro:dem
no no don't put your fingers in it Adam,co co mod v det:poss n prep pro:per n:prop
please don't,co mod
yes it did,co pro:per v
oh you finished,co pro:per v
but we're not clowns in a circus,conj pro:sub neg n prep det:art n
green,n
I was playing,pro:sub aux part
you take another color,pro:per v qn n
awoh not yet,co neg adv
I'll change,pro:sub v
I was xxx,pro:sub cop
yes you hold it down and put your finger on the inside,co pro:per v pro:per adv coord v det:poss n prep det:art adj
here's one for you,pro:exist pro:indef prep pro:per
you take this,pro:per v pro:dem
we're in a house but I don't think we're having a circus,pro:sub prep det:art n conj pro:sub mod v pro:sub part det:art n
I was xxx,pro:sub cop
no thank_you,qn n
don't take it apart Diandra,mod v pro:per adv n:prop
well then don't wash your hands until you've finished,co adv:tem mod v det:poss n prep pro:per part
no there are some on the floor,co adv cop qn prep det:art n
throw it,v pro:per
Adam,n:prop
I don't know what ice vanilla is,pro:sub mod v pro:int n n cop
so you're all finished,adv pro:per adv part
yes,co
you could crayon in that book,pro:per mod v adv pro:dem n
this is about Utah,pro:dem cop prep n:prop
thank_you,co
yes you did,co pro:per v
put one in there and show it to him Adam please,v det:num prep adv coord v pro:per prep pro:obj n:prop co
Paul he'll show you how it goes,n:prop pro:sub v pro:per adv:int pro:per v
oh it was,co pro:per cop
he'll show you how it goes like a good big brother,pro:sub v pro:per adv:int pro:per v prep det:art adj adj n
Adam Mommy saw you hit Paul right in the face,n:prop n:prop v pro:per v n:prop n prep det:art n
here's one,pro:exist pro:indef
no you said you had finished,co pro:per v pro:per aux part
you're building a house,pro:per part det:art n
now don't do that again,adv mod v pro:dem adv
no no,co co
alright,co
oh thank_you for letting your dog visit with me,co n conj n:gerund det:poss n n prep pro:obj
big brother shows you how everything goes,adj n v pro:per adv:int pro:indef v
alright but then we need a scissors,adj conj adv:tem pro:sub v det:art n
I don't think you ought_to put in two at a time Adam,pro:sub mod v pro:per mod:aux part prep det:num prep det:art n n:prop
this is Paul's,pro:dem cop n:prop
oh I put it up here,co pro:sub v pro:per adv adv
we need a scissors,pro:sub v det:art n
no,co
but you want to wash your hands,conj pro:per v inf v det:poss n
I'll have_to spank you right in front of Ursula,pro:sub mod:aux v pro:per adv prep n prep n:prop
you won't see anything,pro:per mod v pro:indef
yyy,
alright,co
I was talking to Paul just then,pro:sub aux part prep n:prop adv adv:tem
oh look at that,co v prep pro:dem
that'd be very funny,pro:rel cop adv adj
but I'm talking to you right now,conj pro:sub part prep pro:per adv adv
I think the scissors are upstairs,pro:sub v det:art n aux adv
I'll help you finish the bus,pro:sub v pro:per v det:art n
you almost did,pro:per adv v
no no one at a time,co co det:num prep det:art n
these are nice Adam,pro:dem cop adj n:prop
I see something up here,pro:sub v pro:indef adv adv
yes,co
xxx,
if you say the magic word,conj pro:per v det:art adj n
no toy in your mouth Paulie,qn n prep det:poss n n:prop
you might break it Adam,pro:per mod v pro:per n:prop
so_that we won't hear the noise from out there,conj pro:sub mod v det:art n prep adv adv
you had a string in your hair,pro:per v det:art n prep det:poss n
let's look at this one,v v prep pro:dem pro:indef
here are some of the other kind if you want,adv cop qn prep det:art pro:indef adj conj pro:per v
I need the directions Adam,pro:sub v det:art n n:prop
you didn't say the magic word yet,pro:per mod v det:art adj n adv
you only put one in at a time,pro:per adv part pro:indef adv prep det:art n
that door,pro:dem n
I was giving it to you,pro:sub aux part pro:per prep pro:per
you paint with a paint brush,pro:per v prep det:art n n
this is about Holland Michigan,pro:dem cop prep n:prop n:prop
no no,co co
there are some flowers here that you've seen before,adv cop qn n adv pro:rel pro:per part adv
what about that word that starts with,pro:int adv pro:rel n pro:rel v prep
thank_you,co
I thought perhaps if you looked you could tell me,pro:sub v adv conj pro:per v pro:per mod v pro:obj
www,
thank_you Adam,co n:prop
what about the word that rhymes with sees,pro:int prep det:art n pro:rel v prep v
no,co
it's part of it,pro:per n prep pro:per
Diandra come over here,n:prop v adv adv
please,co
well how will you get the blocks out when you want them,co adv:int mod pro:per v det:art n adv conj pro:per v pro:obj
I see something,pro:sub v pro:indef
see if you can tell me what kind they are,v conj pro:per mod v pro:obj pro:int n pro:sub cop
that's not finger paint,pro:dem neg n n
this is a flower,pro:dem cop det:art n
alright,co
mhm,co
that's water color,pro:dem n n
alright,co
tell Ursula what happened,v n:prop pro:int v
hello,co
use your brush honey,v det:poss n n
alright,co
we'll finish the bus,pro:sub v det:art n
I don't know,pro:sub mod v
no I guess not,co pro:sub n neg
yes for painting,co prep n:gerund
no,co
I didn't go anyplace,pro:sub mod v adv
yes,co
arts festival last year,n n adv n
the ones in front are the same color,det:art pro:indef prep n cop det:art adj n
you could make a pair of glasses,pro:per mod v det:art n prep n
no you may not,co pro:per mod neg
well yes a ball is a toy,co co det:art n cop det:art n
there's not enough instructions for me,pro:exist neg adj n prep pro:obj
no it's not fingerpaint,co pro:per neg
that's right,pro:dem n
that's another bronze,pro:dem qn n
alright,co
yes they are tulips,co pro:sub cop n
nope,co
you can always take them apart and make something different,pro:per mod adv v pro:obj adv coord v pro:indef adj
here's a book we could read,pro:exist det:art n pro:sub mod v
you're silly,pro:per adj
train yes,n co
I think so,pro:sub v co
it says do it like this,pro:per v mod pro:per v pro:dem
oh no he didn't say anything about window,co co pro:sub mod v pro:indef prep n
that rhymes with it,pro:dem n prep pro:per
oh I don't think so,co pro:sub mod v co
he said winner,pro:sub v n
train,n
birdies,n
and then you let it go like that,coord adv:tem pro:per v pro:per v prep pro:dem
and the monkey,coord det:art n
yes if you put it aside and let it dry,co conj pro:per v pro:per adv coord v pro:per adj
how can you throw snowballs,adv:int mod pro:per v
tell her what happened,v pro:obj pro:int v
that's right,pro:dem n
no I don't think his tail goes on his head,co pro:sub mod v det:poss n v prep det:poss n
a toy house,det:art n n
there's no snow,pro:exist qn n
www,
xxx,
I won't bite,pro:sub mod v
no no no,co co co
she'd like to see that one,pro:sub v inf v pro:rel pro:indef
yes I think he's a little tired,co pro:sub v pro:sub det:art adj part
here's something I think you'll like Adam,pro:exist pro:indef pro:sub v pro:per v n:prop
let's not throw things,v neg v n
yes you can keep all these,co pro:per mod v qn pro:dem
that's the way,pro:dem det:art n
yes but you need a paper,co conj pro:per v det:art n
yes that's the brace on the bus,co pro:dem det:art n prep det:art n
they're building a fair,pro:sub part det:art n
he's feeling better,pro:sub part adj
I think you'll like that,pro:sub v pro:per prep pro:dem
here's the parade,pro:exist det:art n
maybe he's hungry,adv pro:sub adj
she's giving you one,pro:sub part pro:per pro:indef
brace,n
I don't think so,pro:sub mod v co
in a parade,prep det:art n
a tricycle has a back yes,det:art n v det:art n co
they don't feel like snow,pro:sub mod v co n
alright,co
let's see if we see the king,v v conj pro:sub v det:art n
no brace,qn n
no,co
part that goes across there,n pro:rel v prep adv
you got it in,pro:per v pro:per adv
don't pull,mod v
a bike has a back like that,det:art n v det:art adj co pro:dem
I'm not,pro:sub neg
you turn,pro:per v
you'll break it,pro:per v pro:per
oh that's alright,co pro:dem adj
I'm sure I can't either,pro:sub adv pro:sub mod adv
it is not snow,pro:per aux neg v
there are lots_of other pieces around,adv cop qn qn n prep
it'll dry out,pro:per v adv
no,co
maybe he's already there,adv pro:sub adv adv
oh I forgot,co pro:sub v
alright,co
yes truck,co n
thank_you,co
I don't want to look at Bozo,pro:sub mod v inf v prep n:prop
no on the floor,qn prep det:art n
that's nice,pro:dem adj
don't do that,mod v pro:dem
thank_you,co
go over there so you won't jump on us,v adv adv conj pro:per mod v prep pro:obj
just paint your truck now,adj v det:poss n adv
I'd like to watch the Friendly Giant,pro:sub v inf v det:art n:prop n:prop
well why don't you leave it on and then well alright,co adv:int mod pro:per v pro:per adv coord adv:tem adv adj
oh that's the kind you just push Adam,co pro:dem det:art n pro:per adj n n:prop
you just paint that,pro:per adv n pro:dem
it looks like it's made out_of paper,pro:per cop conj pro:per part prep n
yyy,
alright,co
there're some toys right there,pro:exist qn n adv adv
I guess that will still fly,pro:sub v pro:dem mod adj n
it's a little misshapen circle,pro:per det:art adj adj n
I don't think you could take it to the beach no,pro:sub mod v pro:per mod v pro:per prep det:art n co
that's right,pro:dem n
yyy,
the kangaroo house,det:art n n
I don't know if I know how,pro:sub mod v conj pro:sub v adv:int
yes,co
he's calling you,pro:sub part pro:per
put your pajamas the floor,v det:poss n det:art n
you were telling me about a movie that you saw,pro:per aux part pro:obj prep det:art n pro:rel pro:per v
alright,co
no,co
that's for somebody to put their fingers through so they can hold the basket,pro:dem prep pro:indef inf v det:poss n adj co pro:sub mod v det:art n
that's right,pro:dem n
the bird house that's right,det:art n n pro:rel co
a little bit too big,det:art adj n adv adj
let's take one,v v pro:indef
I thought you said it was about somebody fighting something,pro:sub v pro:per v pro:per cop prep pro:indef part pro:indef
back up pilot,adv adv n
you can make a watch,pro:per mod v det:art n
that's a very good idea,pro:dem det:art adv adj n
no I don't think so,co pro:sub mod v co
that's a picture of you when you were a little baby,pro:dem det:art n prep pro:per conj pro:per cop det:art adj n
some kind of fighter,qn n prep n
why don't you whisper in my ear,adv:int mod pro:per v prep det:poss n
that wasn't black,pro:dem cop n
outside,adv
that was brown,pro:dem cop adj
yes,co
here Adam,adv n:prop
Alexander,n:prop
let me see who's taller,v pro:obj v pro:rel adj
Adam did you play hey_diddle_diddle,n:prop mod pro:per v co
yes,co
Flora,n:prop
no no,co co
now you do the rest,adv pro:per v det:art n
oh a bull fighter,co det:art n n
yes,co
and Pom,coord n:prop
oh Paul,co n:prop
Adam's taller,n:prop adj
xxx,
come on Diandra,v prep n:prop
oh no you won't want any dinner,co co pro:per mod v qn n
oh what a pretty watch,co pro:int det:art adj n
let's look in the basket,v v prep det:art n
I want xxx,pro:sub v
franks right,n:adj n
oh you can,co pro:per mod
they're bears in real forests yes,pro:sub n prep adj n co
I'd like to sit in this chair if it's alright with you,pro:sub v inf v prep pro:dem n conj pro:per adj prep pro:per
you're in my chair,pro:per prep det:poss n
I have some money,pro:sub v qn n
we'll take you out another day,pro:sub v pro:per adv qn n
alright,co
oh this is your can,co pro:dem cop det:poss mod
alright,co
no no Paul can't have any,co co n:prop mod v qn
you have_to drive slowly,pro:per mod:aux v adv
no no no,co co co
okay,co
you painted it,pro:per v pro:per
oh,co
yes Adam is talking to you,co n:prop aux part prep pro:per
you're supposed to move,pro:per v prep n
he's got a whole bunch of packages in his pocket,pro:sub part det:art adj n prep n prep det:poss n
now you have_to put it down and let it dry,adv pro:per mod:aux v pro:per adv coord v pro:per v
tall tall tower,adj adj n
or else the bull will knock you down,coord post det:art n mod v pro:per adv
because you took the plug out I see,conj pro:per v det:art v adv pro:sub v
maybe one end could go on the drawer,adv det:num n mod v prep det:art n
I'll show it to you,pro:sub v pro:per prep pro:per
I don't think I need money thank_you,pro:sub mod v pro:sub v n n
I see,pro:sub v
it will fit,pro:per mod v
leave it in here Adam,v pro:per prep adv n:prop
yes they do,co pro:sub v
lots_of feathers,qn n
please pilot don't run into me,co n mod v prep pro:obj
okay,co
let's put this back first,v part det:dem adj adv
say thank_you Adam,v n n:prop
she left it for me,pro:sub v pro:per prep pro:obj
you want to see what a license looks like,pro:per v inf v pro:int det:art n v prep
thank_you,co
yes,co
and a bottle and some feathers,coord det:art n coord qn n
oh that's a nice hat,co pro:dem det:art adj n
Paul was trying to put that one in his shoe,n:prop aux part inf v pro:dem pro:indef prep det:poss n
no I let you look at it,co pro:sub v pro:per v prep pro:per
oh please don't ride on my back airplane,co co mod v prep det:poss adj n
you leave it on there,pro:per v pro:per prep adv
you can tie it go ahead,pro:per mod v pro:per v adv
this is what it looks like,pro:dem cop pro:int pro:per v prep
I don't suppose I've seen anyone else with a hat on like that,pro:sub mod v pro:sub part pro:indef post prep det:art n adv prep pro:dem
let it dry and then you may wash it off after your nap this afternoon,v pro:per v coord adv:tem pro:per mod v pro:per adv adv:tem det:poss n pro:dem n
a slide,det:art n
thank_you,co
it's a statue of a lion,pro:per det:art n prep det:art n
we're going to a birthday party,pro:sub part prep det:art n
it's not a clock really it's a compass,pro:per neg det:art n adv pro:per det:art n
I have_to get Paul ready for bed now and you play with this for a little while,pro:sub mod:aux v n:prop v prep n adv coord pro:per v prep pro:dem prep det:art adj n
if you can't tie it maybe Robin can tie it,conj pro:per mod v pro:per adv n:prop mod v pro:per
it's tucked inside there,pro:per part n adv
no it doesn't mean that you don't like it,co pro:per mod adj pro:rel pro:per mod v pro:per
mhm,co
no no no Adam,co co co n:prop
it means that you like it and like to share it,pro:per v pro:rel pro:per v pro:per coord co prep n pro:per
it's a driver's license you want to see,pro:per det:art n n pro:per v inf v
that's what he wanted,pro:dem pro:int pro:sub v
it tells you directions,pro:per v pro:per n
it has on numbers that tell you north east south and west,pro:per aux adv n pro:rel v pro:per adv adj adj coord adj
that's a camera,pro:dem det:art n
Adam told you not to tear it up,n:prop v pro:per neg inf v pro:per adv
alright,co
going to make a tent and go to that birthday party,part inf v det:art n coord v prep pro:dem n
good,adj
don't stand so close,mod v adv adj
yes,co
how can you save your money if you put it in there,adv:int mod pro:per v det:poss n conj pro:per v pro:per prep adv
and here's Alexander,coord pro:exist n:prop
well you just painted it,co pro:per adv v pro:per
I shared my book with you,pro:sub v det:poss n prep pro:per
pick the animals up and throw them in,v det:art n adv coord v pro:obj adv
let's see,v v
the airplane needs to know what direction it's going in,det:art n v inf v pro:int n pro:per part adv
Flora,n:prop
now maybe you could put a screw in that hole,adv adv pro:per mod v det:art n prep pro:dem n
well this is the top one,co pro:dem cop det:art n pro:indef
good,adj
and Pom,coord n:prop
I don't know,pro:sub mod v
but you painted it first,conj pro:per v pro:per adv
good,adj
they're going deep sea diving,pro:sub part adj n part
good,adj
Ursula brought it for Adam to play with,n:prop v pro:per prep n:prop inf v prep
good,adj
here's the other one,pro:exist det:art qn pro:indef
the Statue_of_Liberty,det:art n:prop
you don't have a knight book,pro:per mod v det:art n n
that's right,pro:dem n
that's a stamp,pro:dem det:art n
no,co
you missed,pro:per v
especially airplanes because they don't have any roads to go on,adv n conj pro:sub mod v qn n inf v adv
there it is,adv pro:per cop
until you wash it off,conj pro:per v pro:per adv
you're a silly,pro:per det:art adj
alright,co
they all put on diving suits,pro:sub post part prep n:gerund n
no thank_you,qn n
let me see if there's something you can hang in the box,v pro:obj v conj pro:exist pro:indef pro:per mod v prep det:art n
they have_to know which way they're going,pro:sub mod:aux v det:int n pro:sub part
yes,co
there's one over these,pro:exist pro:indef adv pro:dem
this one's going up to the top,pro:dem pro:indef part adv prep det:art n
those are stamps you use when you want to send a letter to Italy,pro:dem cop v pro:per n conj pro:per v inf v det:art n prep n:prop
what would you do with sixty dollars,pro:int mod pro:per v prep det:num n
no no no,co co co
what's that,pro:int pro:dem
look at it,v prep pro:per
your line is slipping down,det:poss n aux part adv
a slide splash in the water and look what happened to him,det:art n n prep det:art n coord v pro:int v prep pro:obj
alright,co
I was looking,pro:sub aux part
oh poor mummie,co adj n
yes then they don't have_to use the compass,co adv:tem pro:sub mod mod:aux v det:art n
or England,coord n:prop
no,co
or France,coord n:prop
no I'm not going to do it,co pro:sub neg part inf v pro:per
Germany,n:prop
no that's not what it's for,co pro:dem neg pro:int pro:per prep
no Paul that's his,co n:prop pro:rel det:poss
oh I don't want to shoot you,co pro:sub mod v inf v pro:per
Holland,n:prop
they go and have little something,pro:sub v coord v adj pro:indef
no it has_to go under on the back of the card,co pro:per mod:aux v prep prep det:art n prep det:art n
no I don't like shooting,co pro:sub mod v part
no Diandra,co n:prop
put them up there,v pro:obj adv adv
look where the birds sit,v pro:rel det:art n v
you have_to come back,pro:per mod:aux v adv
you are,pro:per cop
xxx,
it's a screw driver,pro:per det:art n n
no no that's Paul's dear,co co pro:dem n:prop co
well you have_to write a letter first,co pro:per mod:aux v det:art n adv
one dollars two dollars three four five,det:num n det:num n det:num det:num det:num
oh bird you're saying I guess,co n pro:per part pro:sub v
Robin show him,n:prop v pro:obj
yes I like swordfish,co pro:sub co
he can hold one,pro:sub n n pro:indef
five dollars,det:num n
wait boys let's not fight,v n v neg v
we have_to go one after another,pro:sub mod:aux v det:num prep qn
fifty,det:num
he won't lose it,pro:sub mod v pro:per
put it in from the back,v pro:per prep prep det:art adj
okay,co
that's right Diandra,pro:dem adj n:prop
I'll throw that at you,pro:sub v pro:rel prep pro:per
you didn't give me enough,pro:per mod v pro:obj adv
yes somebody started making that,co pro:indef v part pro:dem
there's another one,pro:exist qn pro:indef
this is mine,pro:dem cop pro:poss
no you have_to put the screw all the way in,co pro:per mod:aux v det:art n qn det:art n adv
I said five,pro:sub v det:num
alright,co
here's some paper,pro:exist qn n
maybe you could both work on this one,adv pro:per mod qn n prep pro:dem pro:indef
they're watching a puppet show,pro:sub part det:art n n
no I wouldn't like to catch a swordfish,co pro:sub mod v inf v det:art
here's a good pen,pro:exist det:art adj n
a log yes,det:art n co
these are puppets,pro:dem cop n
that's right,pro:dem n
well if you don't want to buy my food then you just put it back on the shelf,co conj pro:per mod v inf v det:poss n adv:tem pro:per adv v pro:per adv prep det:art n
because I don't know that much about fishing,conj pro:sub mod v pro:dem adv adv part
no no Adam,co co n:prop
it's good exercise for you,pro:per adj n prep pro:per
these kangaroos are in there,pro:dem n cop prep adv
this is a fix if you want yours in a particular place,pro:dem cop det:art v conj pro:per v pro:poss prep det:art n n
here Diandra,adv n:prop
oh perhaps an ax goes in,co co det:art n v adv
oh here's a watch,co pro:exist det:art n
here's another one,pro:exist qn pro:indef
yes,co
okay,co
you only gave me one dollar,pro:per adv v pro:obj pro:indef n
that's a dragon,pro:dem det:art n
no there's just one country named Italy,co pro:exist adv det:num n v n:prop
no no dear,co co co
don't tear the paper,mod v det:art n
oh no I don't have any more cranberry juice,co co pro:sub mod v qn qn n n
his name is Leonard Lion,det:poss n cop n:prop n:prop
here Adam,adv n:prop
you don't have any,pro:per mod v qn
the cat and the fiddle,det:art n coord det:art n
no dear don't bother him dear,qn n mod v pro:obj co
I don't know,pro:sub mod v
alright,co
that was the last cranberry juice,pro:dem cop det:art adj n n
Zelda Zebra,n:prop n:prop
you left your pocketbook,pro:per v det:poss
let him play with that,v pro:obj n prep pro:dem
I'm not playing Indian,pro:sub neg part n:prop
Ursula tore it,n:prop v pro:per
in,adv
you touch mine,pro:per v pro:poss
there,adv
there's one in your hand,pro:exist pro:indef prep det:poss n
you can really wear this,pro:per mod adv v pro:dem
out,adv
there,adv
in the forest,prep det:art n
no here's his face,co pro:exist det:poss n
well you should always take that because that has your money in it,co pro:per mod adv v pro:dem conj pro:dem aux det:poss n prep pro:per
I'm a nice guy,pro:sub det:art adj n
I'm a silly lady,pro:sub det:art co n
I didn't buy any cranberries I bought some strawberries,pro:sub mod v qn n pro:sub v qn n
mhm,co
put it through the back,v pro:per prep det:art n
yes maybe,co adv
then they couldn't see,adv:tem pro:sub mod v
this is hard to do,pro:dem cop adv inf v
no,co
now it's night time,adv pro:per n n
no,co
maybe you could cut some things from it,adv pro:per mod part qn n prep pro:per
because it's stuck through the paper,conj pro:per part prep det:art n
he's in the first grade,pro:sub prep det:art adj n
yes,co
Paul don't knock on the window please,n:prop mod v prep det:art n co
no,co
it's alright,pro:per adj
yes,co
you paid me enough money,pro:per v pro:obj adv n
Ursula is Ursula,n:prop cop n:prop
yes dis is Ursula's day,co pro:dem cop n:prop n
oh that's something for your Mother,co pro:dem pro:indef prep det:poss n:prop
here Adam here's yours,adv n:prop pro:exist pro:poss
I guess something is disturbing him,pro:sub v pro:indef aux part pro:obj
they have_to go back,pro:sub mod:aux v adv
that's right,pro:dem n
first they go for a boat ride,adv pro:sub v prep det:art n n
yes,co
you're welcome,pro:per adj
this is a pill box,pro:dem cop det:art n n
it's a country,pro:per det:art n
here're the boats,pro:exist det:art n
you didn't ask her about those,pro:per mod v pro:obj prep pro:dem
thank_you,co
yes,co
yes and it's a country shaped liked a boot,co coord pro:per det:art n part v det:art n
oh thank_you Adam that was very kind of you,co co n:prop pro:rel cop adv adj prep pro:per
oh this side yeah,co pro:dem n co
I think she has an interesting story to tell about those,pro:sub v pro:sub v det:art part n inf v prep pro:dem
let's take one piece to start with,v v det:num n inf v prep
this is the fair and this is where they live,pro:dem cop det:art n coord pro:dem cop pro:rel pro:sub v
it will dry very quickly if you just leave it there,pro:per mod v adv adv conj pro:per adj v pro:per adv
yes,co
that's the nose,pro:dem det:art n
when you turn it,conj pro:per v pro:per
careful don't hurt Paul,co mod v n:prop
that's enough,pro:dem adv
I don't know,pro:sub mod v
I got it in the store like that,pro:sub v pro:per prep det:art n prep pro:dem
no we're going to have those for supper,co pro:sub part inf v pro:dem prep n
it's long and thin,pro:per adj coord v
yes,co
scrap,n
when you have a flat tire you have_to take the wheel off,conj pro:per v det:art adj n pro:per mod:aux v det:art n adv
the country called Italy is shaped like that,det:art n v n:prop aux part co pro:dem
Adam wants to use it now,n:prop v inf v pro:per adv
you could see what else is in the bag,pro:per mod v pro:int post aux prep det:art n
but they could walk across the bridge,conj pro:sub mod v prep det:art n
that's where you put the rubber band,pro:dem pro:rel pro:per v det:art n n
wait I don't feel like boxing,v pro:sub mod v co part
yes,co
you must have a big tummy ache,pro:per mod v det:art adj n n
there's one other thing,pro:exist pro:indef qn n
www,
if you ate all of those animals certainly you must have a big tummy ache,conj pro:per v qn prep pro:dem n adv pro:per mod v det:art adj n n
mhm,co
under your sweater,adv det:poss n
he needs both of the he says,pro:sub v qn prep det:art pro:sub v
quite big,adv adj
it's many miles,pro:per qn n
that's Adam's pocketbook,pro:dem n:prop
you read that one to me if you like,pro:per v pro:dem pro:indef prep pro:obj conj pro:per co
I don't want to eat my animals,pro:sub mod v inf v det:poss n
it doesn't help to cry,pro:per mod v inf v
Adam let him turn this please and then you may have it when you get ready for it,n:prop v pro:obj v pro:dem co coord adv:tem pro:per mod v pro:per conj pro:per v v prep pro:per
yep,co
it doesn't come off really,pro:per mod v adv adv
no,co
yes he'd like to do it himself,co pro:sub v inf v pro:per pro:refl
the wheels might be up in here,det:art n mod cop adv prep adv
we just pretend to get it off,pro:sub adv adj inf v pro:per adv
well that's what I need the scissors for,co pro:dem pro:int pro:sub v det:art n prep
but I don't want any animals,conj pro:sub mod v qn n
you missed these,pro:per v pro:dem
it's just shaped like one,pro:per adj part co pro:indef
close the door Adam,v det:art n n:prop
they don't drop down until you're read to land,pro:sub mod v adv conj pro:per v prep n
you can use the Scotch tape if you want Adam,pro:per mod v det:art n:prop n conj pro:per v n:prop
Adam please come and visit me,n:prop co v coord v pro:obj
but I don't want any animals,conj pro:sub mod v qn n
that noise was a big truck outside,pro:dem n cop det:art adj n adv
you're going to serve us out here,pro:per part inf v pro:obj adv adv
we can make very nice designs with it if we cut some paper to go on it,pro:sub mod v adv adj n prep pro:per conj pro:sub n qn n inf v prep pro:per
the holes,det:art n
oh thank_you very much,co n adv qn
when it's flying in the air you don't need wheels,conj pro:per part prep det:art n pro:per mod v n
careful,co
no you missed my mouth anyway,co pro:per v det:poss n adv
here,adv
yes,co
let's do it on top of the newspaper,v v pro:per prep n prep det:art n
Paul he says for you not to mess up my things,n:prop pro:sub v prep pro:per neg inf v adv det:poss n
sounds serious,v adj
no,co
that's the windshield wiper,pro:dem det:art n
we have_to have scissors to cut it out,pro:sub mod:aux v n inf v pro:per adv
yes,co
yes because it's inky,co conj pro:per adj
you make a hole for Paul,pro:per v det:art n prep n:prop
remember to put de cover on,v inf v det:art n adv
let him have the car honey,v pro:obj v det:art n n
no that's d,co pro:dem n:let
xxx,
any way you wish dear,qn n pro:per v co
I think it's a rhinoceros,pro:sub v pro:per det:art n
